decision_timestamp_utc,market_ticker,kalshi_strike_price,predicted_proba_yes,model_prob_chosen_side,kalshi_yes_bid_at_decision,kalshi_yes_ask_at_decision,executed_trade_action,num_contracts_sim,simulated_entry_price_cents,pnl_cents,actual_market_result,capital_after_trade
2025-05-20T18:36:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,0.2335,,17.0,20.0,NO_TRADE,0,,,no,420.21
2025-05-20T18:37:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,0.2686,,20.0,25.0,NO_TRADE,0,,,no,420.21
2025-05-20T18:38:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,0.3804,,25.0,30.0,NO_TRADE,0,,,no,420.21
2025-05-20T18:39:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,0.3353,,23.0,27.0,NO_TRADE,0,,,no,420.21
2025-05-20T18:40:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,0.2221,,12.0,17.0,NO_TRADE,0,,,no,420.21
2025-05-20T18:41:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,0.1887,,10.0,12.0,NO_TRADE,0,,,no,420.21
2025-05-20T18:42:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,0.1189,,2.0,6.0,NO_TRADE,0,,,no,420.21
2025-05-20T18:43:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,0.1653,,,6.0,NO_TRADE,0,,,no,420.21
2025-05-20T18:44:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,0.1352,,,7.0,NO_TRADE,0,,,no,420.21
2025-05-20T18:45:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,0.1295,,,6.0,NO_TRADE,0,,,no,420.21
2025-05-20T18:46:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,0.1244,,,,NO_TRADE,0,,,no,420.21
2025-05-20T18:47:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,0.1221,,,,NO_TRADE,0,,,no,420.21
2025-05-20T18:48:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,0.1202,,,,NO_TRADE,0,,,no,420.21
2025-05-20T18:49:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,0.1156,,,1.0,NO_TRADE,0,,,no,420.21
2025-05-20T18:50:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,0.1134,,,1.0,NO_TRADE,0,,,no,420.21
2025-05-20T18:51:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,0.118,,,1.0,NO_TRADE,0,,,no,420.21
2025-05-20T18:52:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,0.1251,,,,NO_TRADE,0,,,no,420.21
2025-05-20T18:53:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,0.1259,,,,NO_TRADE,0,,,no,420.21
2025-05-20T18:54:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,0.1443,,,1.0,NO_TRADE,0,,,no,420.21
2025-05-20T18:55:00+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,0.1575,,,,NO_TRADE,0,,,no,420.21
2025-05-20T18:02:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.2545,,18.0,23.0,NO_TRADE,0,,,no,420.21
2025-05-20T18:03:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.2947,,21.0,24.0,NO_TRADE,0,,,no,420.21
2025-05-20T18:04:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.3515,,25.0,29.0,NO_TRADE,0,,,no,420.21
2025-05-20T18:05:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.3393,,25.0,27.0,NO_TRADE,0,,,no,420.21
2025-05-20T18:06:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.3572,,27.0,28.0,NO_TRADE,0,,,no,420.21
2025-05-20T18:07:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.5449,,37.0,40.0,NO_TRADE,0,,,no,420.21
2025-05-20T18:08:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.4699,,31.0,36.0,NO_TRADE,0,,,no,420.21
2025-05-20T18:09:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.5507,,36.0,38.0,NO_TRADE,0,,,no,420.21
2025-05-20T18:10:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.5087,,34.0,35.0,NO_TRADE,0,,,no,420.21
2025-05-20T18:11:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.6843,0.6843,42.0,47.0,BUY_YES,18,47.0,-846.0,no,411.75
2025-05-20T18:12:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.5829,,38.0,41.0,NO_TRADE,0,,,no,411.75
2025-05-20T18:13:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.7003,0.7003,43.0,46.0,BUY_YES,19,46.0,-874.0,no,403.01
2025-05-20T18:14:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.6313,,40.0,42.0,NO_TRADE,0,,,no,403.01
2025-05-20T18:15:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.4889,,26.0,30.0,NO_TRADE,0,,,no,403.01
2025-05-20T18:16:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.5036,,30.0,34.0,NO_TRADE,0,,,no,403.01
2025-05-20T18:17:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.3007,,17.0,21.0,NO_TRADE,0,,,no,403.01
2025-05-20T18:18:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.2942,,17.0,22.0,NO_TRADE,0,,,no,403.01
2025-05-20T18:19:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.252,,19.0,24.0,NO_TRADE,0,,,no,403.01
2025-05-20T18:20:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.3257,,23.0,25.0,NO_TRADE,0,,,no,403.01
2025-05-20T18:21:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.2353,,19.0,23.0,NO_TRADE,0,,,no,403.01
2025-05-20T18:22:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.1557,,10.0,12.0,NO_TRADE,0,,,no,403.01
2025-05-20T18:23:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.1246,,7.0,9.0,NO_TRADE,0,,,no,403.01
2025-05-20T18:24:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.1356,,9.0,11.0,NO_TRADE,0,,,no,403.01
2025-05-20T18:25:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.1273,,9.0,11.0,NO_TRADE,0,,,no,403.01
2025-05-20T18:26:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.1479,,13.0,15.0,NO_TRADE,0,,,no,403.01
2025-05-20T18:27:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.1373,,9.0,13.0,NO_TRADE,0,,,no,403.01
2025-05-20T18:28:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.1277,,6.0,9.0,NO_TRADE,0,,,no,403.01
2025-05-20T18:29:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.1468,,,,NO_TRADE,0,,,no,403.01
2025-05-20T18:30:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.0854,,2.0,6.0,NO_TRADE,0,,,no,403.01
2025-05-20T18:31:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.0675,,1.0,5.0,NO_TRADE,0,,,no,403.01
2025-05-20T18:32:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.0772,,3.0,6.0,NO_TRADE,0,,,no,403.01
2025-05-20T18:33:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.0732,,2.0,5.0,NO_TRADE,0,,,no,403.01
2025-05-20T18:34:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.0945,,3.0,7.0,NO_TRADE,0,,,no,403.01
2025-05-20T18:35:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.1005,,4.0,7.0,NO_TRADE,0,,,no,403.01
2025-05-20T18:36:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.1122,,5.0,7.0,NO_TRADE,0,,,no,403.01
2025-05-20T18:37:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.1225,,6.0,9.0,NO_TRADE,0,,,no,403.01
2025-05-20T18:38:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.1431,,7.0,10.0,NO_TRADE,0,,,no,403.01
2025-05-20T18:39:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.1269,,5.0,9.0,NO_TRADE,0,,,no,403.01
2025-05-20T18:40:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.1004,,2.0,6.0,NO_TRADE,0,,,no,403.01
2025-05-20T18:41:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.1568,,,,NO_TRADE,0,,,no,403.01
2025-05-20T18:42:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.1367,,,,NO_TRADE,0,,,no,403.01
2025-05-20T18:43:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.1165,,,5.0,NO_TRADE,0,,,no,403.01
2025-05-20T18:44:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.1114,,,5.0,NO_TRADE,0,,,no,403.01
2025-05-20T18:45:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.1116,,,,NO_TRADE,0,,,no,403.01
2025-05-20T18:46:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.117,,,,NO_TRADE,0,,,no,403.01
2025-05-20T18:47:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.1166,,,,NO_TRADE,0,,,no,403.01
2025-05-20T18:48:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.1147,,,,NO_TRADE,0,,,no,403.01
2025-05-20T18:49:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.1103,,,,NO_TRADE,0,,,no,403.01
2025-05-20T18:50:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.1082,,,1.0,NO_TRADE,0,,,no,403.01
2025-05-20T18:51:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.1126,,,,NO_TRADE,0,,,no,403.01
2025-05-20T18:52:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.1194,,,,NO_TRADE,0,,,no,403.01
2025-05-20T18:53:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.1203,,,,NO_TRADE,0,,,no,403.01
2025-05-20T18:54:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.138,,,1.0,NO_TRADE,0,,,no,403.01
2025-05-20T18:55:00+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,0.1506,,,,NO_TRADE,0,,,no,403.01
2025-05-20T19:04:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.9651,0.9651,74.0,81.0,BUY_YES,20,81.0,380.0,yes,406.81
2025-05-20T19:05:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.9668,0.9668,76.0,79.0,BUY_YES,21,79.0,441.0,yes,411.22
2025-05-20T19:06:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.9819,0.9819,85.0,88.0,BUY_YES,19,88.0,228.0,yes,413.5
2025-05-20T19:07:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.9843,,87.0,90.0,NO_TRADE,0,,,yes,413.5
2025-05-20T19:08:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.9845,,89.0,92.0,NO_TRADE,0,,,yes,413.5
2025-05-20T19:09:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.9891,,90.0,94.0,NO_TRADE,0,,,yes,413.5
2025-05-20T19:10:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.9922,,92.0,95.0,NO_TRADE,0,,,yes,413.5
2025-05-20T19:11:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.9915,,92.0,96.0,NO_TRADE,0,,,yes,413.5
2025-05-20T19:12:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.9915,,92.0,96.0,NO_TRADE,0,,,yes,413.5
2025-05-20T19:13:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.9917,,93.0,96.0,NO_TRADE,0,,,yes,413.5
2025-05-20T19:14:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.9935,,95.0,98.0,NO_TRADE,0,,,yes,413.5
2025-05-20T19:15:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.9936,,95.0,99.0,NO_TRADE,0,,,yes,413.5
2025-05-20T19:16:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.9937,,94.0,99.0,NO_TRADE,0,,,yes,413.5
2025-05-20T19:17:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.9933,,95.0,99.0,NO_TRADE,0,,,yes,413.5
2025-05-20T19:18:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.994,,95.0,99.0,NO_TRADE,0,,,yes,413.5
2025-05-20T19:19:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.9945,,96.0,99.0,NO_TRADE,0,,,yes,413.5
2025-05-20T19:20:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.9942,,96.0,99.0,NO_TRADE,0,,,yes,413.5
2025-05-20T19:21:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.8836,,94.0,,NO_TRADE,0,,,yes,413.5
2025-05-20T19:22:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.8919,,94.0,,NO_TRADE,0,,,yes,413.5
2025-05-20T19:23:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.8918,,94.0,,NO_TRADE,0,,,yes,413.5
2025-05-20T19:24:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.8894,,,,NO_TRADE,0,,,yes,413.5
2025-05-20T19:25:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.8879,,94.0,,NO_TRADE,0,,,yes,413.5
2025-05-20T19:26:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.8771,,,,NO_TRADE,0,,,yes,413.5
2025-05-20T19:27:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.8755,,71.0,,NO_TRADE,0,,,yes,413.5
2025-05-20T19:28:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.881,,71.0,,NO_TRADE,0,,,yes,413.5
2025-05-20T19:29:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.8729,,94.0,,NO_TRADE,0,,,yes,413.5
2025-05-20T19:30:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.8685,,94.0,,NO_TRADE,0,,,yes,413.5
2025-05-20T19:31:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.8798,,,,NO_TRADE,0,,,yes,413.5
2025-05-20T19:32:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.8806,,,,NO_TRADE,0,,,yes,413.5
2025-05-20T19:33:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.872,,94.0,,NO_TRADE,0,,,yes,413.5
2025-05-20T19:34:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.8699,,71.0,,NO_TRADE,0,,,yes,413.5
2025-05-20T19:35:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.8763,,,,NO_TRADE,0,,,yes,413.5
2025-05-20T19:36:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.8634,,94.0,,NO_TRADE,0,,,yes,413.5
2025-05-20T19:37:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.8673,,,,NO_TRADE,0,,,yes,413.5
2025-05-20T19:38:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.8639,,97.0,,NO_TRADE,0,,,yes,413.5
2025-05-20T19:39:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.8593,,98.0,,NO_TRADE,0,,,yes,413.5
2025-05-20T19:40:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.8564,,,,NO_TRADE,0,,,yes,413.5
2025-05-20T19:41:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.8624,,98.0,,NO_TRADE,0,,,yes,413.5
2025-05-20T19:42:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.8591,,,,NO_TRADE,0,,,yes,413.5
2025-05-20T19:43:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.8586,,98.0,,NO_TRADE,0,,,yes,413.5
2025-05-20T19:44:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.8698,,98.0,,NO_TRADE,0,,,yes,413.5
2025-05-20T19:45:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.8623,,97.0,,NO_TRADE,0,,,yes,413.5
2025-05-20T19:46:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.8673,,,,NO_TRADE,0,,,yes,413.5
2025-05-20T19:47:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.8745,,98.0,,NO_TRADE,0,,,yes,413.5
2025-05-20T19:48:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.8804,,98.0,,NO_TRADE,0,,,yes,413.5
2025-05-20T19:49:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.8764,,98.0,,NO_TRADE,0,,,yes,413.5
2025-05-20T19:50:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.8843,,98.0,,NO_TRADE,0,,,yes,413.5
2025-05-20T19:51:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.892,,,,NO_TRADE,0,,,yes,413.5
2025-05-20T19:52:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.8832,,97.0,,NO_TRADE,0,,,yes,413.5
2025-05-20T19:53:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.8764,,,,NO_TRADE,0,,,yes,413.5
2025-05-20T19:54:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.8746,,,,NO_TRADE,0,,,yes,413.5
2025-05-20T19:55:00+00:00,KXBTCD-25MAY2016-T104999.99,104999.99,0.8837,,98.0,,NO_TRADE,0,,,yes,413.5
2025-05-20T19:04:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.5947,,37.0,43.0,NO_TRADE,0,,,yes,413.5
2025-05-20T19:05:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.6319,,40.0,43.0,NO_TRADE,0,,,yes,413.5
2025-05-20T19:06:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.7942,0.7942,52.0,55.0,BUY_YES,20,55.0,900.0,yes,422.5
2025-05-20T19:07:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.8377,0.8377,56.0,59.0,BUY_YES,21,59.0,861.0,yes,431.11
2025-05-20T19:08:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.8447,0.8447,60.0,64.0,BUY_YES,19,64.0,684.0,yes,437.95
2025-05-20T19:09:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.9061,0.9061,65.0,67.0,BUY_YES,23,67.0,759.0,yes,445.54
2025-05-20T19:10:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.9449,0.9449,70.0,72.0,BUY_YES,24,72.0,672.0,yes,452.26
2025-05-20T19:11:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.9407,0.9407,69.0,72.0,BUY_YES,24,72.0,672.0,yes,458.98
2025-05-20T19:12:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.9475,0.9475,70.0,73.0,BUY_YES,25,73.0,675.0,yes,465.73
2025-05-20T19:13:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.9482,0.9482,70.0,73.0,BUY_YES,25,73.0,675.0,yes,472.48
2025-05-20T19:14:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.9726,0.9726,79.0,81.0,BUY_YES,24,81.0,456.0,yes,477.04
2025-05-20T19:15:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.9747,0.9747,81.0,83.0,BUY_YES,24,83.0,408.0,yes,481.12
2025-05-20T19:16:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.9801,0.9801,83.0,86.0,BUY_YES,23,86.0,322.0,yes,484.34
2025-05-20T19:17:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.9738,0.9738,79.0,83.0,BUY_YES,24,83.0,408.0,yes,488.42
2025-05-20T19:18:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.9842,0.9842,85.0,86.0,BUY_YES,25,86.0,350.0,yes,491.92
2025-05-20T19:19:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.987,,88.0,90.0,NO_TRADE,0,,,yes,491.92
2025-05-20T19:20:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.9878,,88.0,92.0,NO_TRADE,0,,,yes,491.92
2025-05-20T19:21:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.9907,,92.0,94.0,NO_TRADE,0,,,yes,491.92
2025-05-20T19:22:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.9921,,92.0,94.0,NO_TRADE,0,,,yes,491.92
2025-05-20T19:23:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.993,,93.0,95.0,NO_TRADE,0,,,yes,491.92
2025-05-20T19:24:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.9932,,93.0,98.0,NO_TRADE,0,,,yes,491.92
2025-05-20T19:25:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.9938,,94.0,98.0,NO_TRADE,0,,,yes,491.92
2025-05-20T19:26:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.9932,,94.0,98.0,NO_TRADE,0,,,yes,491.92
2025-05-20T19:27:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.9933,,94.0,98.0,NO_TRADE,0,,,yes,491.92
2025-05-20T19:28:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.8711,,94.0,,NO_TRADE,0,,,yes,491.92
2025-05-20T19:29:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.8641,,95.0,,NO_TRADE,0,,,yes,491.92
2025-05-20T19:30:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.9934,,95.0,99.0,NO_TRADE,0,,,yes,491.92
2025-05-20T19:31:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.8731,,95.0,,NO_TRADE,0,,,yes,491.92
2025-05-20T19:32:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.8749,,,,NO_TRADE,0,,,yes,491.92
2025-05-20T19:33:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.8675,,96.0,,NO_TRADE,0,,,yes,491.92
2025-05-20T19:34:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.8653,,96.0,,NO_TRADE,0,,,yes,491.92
2025-05-20T19:35:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.8728,,96.0,,NO_TRADE,0,,,yes,491.92
2025-05-20T19:36:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.8595,,,,NO_TRADE,0,,,yes,491.92
2025-05-20T19:37:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.8636,,,,NO_TRADE,0,,,yes,491.92
2025-05-20T19:38:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.8601,,,,NO_TRADE,0,,,yes,491.92
2025-05-20T19:39:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.8554,,96.0,,NO_TRADE,0,,,yes,491.92
2025-05-20T19:40:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.8524,,,,NO_TRADE,0,,,yes,491.92
2025-05-20T19:41:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.8585,,96.0,,NO_TRADE,0,,,yes,491.92
2025-05-20T19:42:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.8552,,,,NO_TRADE,0,,,yes,491.92
2025-05-20T19:43:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.8547,,,,NO_TRADE,0,,,yes,491.92
2025-05-20T19:44:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.8661,,,,NO_TRADE,0,,,yes,491.92
2025-05-20T19:45:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.8585,,,,NO_TRADE,0,,,yes,491.92
2025-05-20T19:46:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.8636,,,,NO_TRADE,0,,,yes,491.92
2025-05-20T19:47:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.8709,,,,NO_TRADE,0,,,yes,491.92
2025-05-20T19:48:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.8769,,99.0,,NO_TRADE,0,,,yes,491.92
2025-05-20T19:49:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.8729,,99.0,,NO_TRADE,0,,,yes,491.92
2025-05-20T19:50:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.881,,,,NO_TRADE,0,,,yes,491.92
2025-05-20T19:51:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.8888,,,,NO_TRADE,0,,,yes,491.92
2025-05-20T19:52:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.8799,,99.0,,NO_TRADE,0,,,yes,491.92
2025-05-20T19:53:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.8729,,99.0,,NO_TRADE,0,,,yes,491.92
2025-05-20T19:54:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.871,,,,NO_TRADE,0,,,yes,491.92
2025-05-20T19:55:00+00:00,KXBTCD-25MAY2016-T105499.99,105499.99,0.8804,,99.0,,NO_TRADE,0,,,yes,491.92
2025-05-20T19:35:00+00:00,KXBTCD-25MAY2016-T106499.99,106499.99,0.8424,0.8424,52.0,55.0,BUY_YES,29,55.0,1305.0,yes,504.97
2025-05-20T19:36:00+00:00,KXBTCD-25MAY2016-T106499.99,106499.99,0.7948,0.7948,49.0,53.0,BUY_YES,26,53.0,1222.0,yes,517.19
2025-05-20T19:37:00+00:00,KXBTCD-25MAY2016-T106499.99,106499.99,0.858,0.858,55.0,58.0,BUY_YES,29,58.0,1218.0,yes,529.37
2025-05-20T19:38:00+00:00,KXBTCD-25MAY2016-T106499.99,106499.99,0.8571,0.8571,56.0,58.0,BUY_YES,30,58.0,1260.0,yes,541.97
2025-05-20T19:39:00+00:00,KXBTCD-25MAY2016-T106499.99,106499.99,0.8333,0.8333,53.0,56.0,BUY_YES,30,56.0,1320.0,yes,555.17
2025-05-20T19:40:00+00:00,KXBTCD-25MAY2016-T106499.99,106499.99,0.7932,0.7932,49.0,52.0,BUY_YES,30,52.0,1440.0,yes,569.57
2025-05-20T19:41:00+00:00,KXBTCD-25MAY2016-T106499.99,106499.99,0.8632,0.8632,56.0,61.0,BUY_YES,30,61.0,1170.0,yes,581.27
2025-05-20T19:42:00+00:00,KXBTCD-25MAY2016-T106499.99,106499.99,0.8681,0.8681,58.0,63.0,BUY_YES,29,63.0,1073.0,yes,592.0
2025-05-20T19:43:00+00:00,KXBTCD-25MAY2016-T106499.99,106499.99,0.8844,0.8844,60.0,66.0,BUY_YES,29,66.0,986.0,yes,601.86
2025-05-20T19:44:00+00:00,KXBTCD-25MAY2016-T106499.99,106499.99,0.928,0.928,70.0,73.0,BUY_YES,30,73.0,810.0,yes,609.96
