market_ticker,series_ticker,timestamp_s,datetime_utc,trade_open_cents,trade_high_cents,trade_low_cents,trade_close_cents,yes_bid_open_cents,yes_bid_high_cents,yes_bid_low_cents,yes_bid_close_cents,yes_ask_open_cents,yes_ask_high_cents,yes_ask_low_cents,yes_ask_close_cents,volume,open_interest
KXBTCD-25MAY1422-T102749.99,KXBTCD,1747270860,2025-05-15T01:01:00+00:00,,,,,17,70,17,70,100,100,100,100,0,0
KXBTCD-25MAY1422-T102749.99,KXBTCD,1747271040,2025-05-15T01:04:00+00:00,,,,,70,70,70,70,100,100,100,100,0,0
KXBTCD-25MAY1422-T102749.99,KXBTCD,1747271220,2025-05-15T01:07:00+00:00,,,,,70,70,70,70,100,100,100,100,0,0
KXBTCD-25MAY1422-T102749.99,KXBTCD,1747271280,2025-05-15T01:08:00+00:00,,,,,70,70,60,60,100,100,100,100,0,0
KXBTCD-25MAY1422-T102749.99,KXBTCD,1747271340,2025-05-15T01:09:00+00:00,,,,,60,70,60,70,100,100,100,100,0,0
KXBTCD-25MAY1422-T102749.99,KXBTCD,1747271400,2025-05-15T01:10:00+00:00,,,,,70,70,70,70,100,100,100,100,0,0
KXBTCD-25MAY1422-T102749.99,KXBTCD,1747271460,2025-05-15T01:11:00+00:00,,,,,70,70,60,60,100,100,100,100,0,0
KXBTCD-25MAY1422-T102749.99,KXBTCD,1747271580,2025-05-15T01:13:00+00:00,,,,,60,60,60,60,100,100,100,100,0,0
KXBTCD-25MAY1422-T102749.99,KXBTCD,1747271700,2025-05-15T01:15:00+00:00,,,,,60,60,60,60,100,100,100,100,0,0
KXBTCD-25MAY1422-T102749.99,KXBTCD,1747271760,2025-05-15T01:16:00+00:00,,,,,60,70,60,70,100,100,100,100,0,0
KXBTCD-25MAY1422-T102749.99,KXBTCD,1747271820,2025-05-15T01:17:00+00:00,,,,,70,70,60,70,100,100,100,100,0,0
KXBTCD-25MAY1422-T102749.99,KXBTCD,1747271940,2025-05-15T01:19:00+00:00,,,,,70,70,70,70,100,100,100,100,0,0
KXBTCD-25MAY1422-T102749.99,KXBTCD,1747272000,2025-05-15T01:20:00+00:00,,,,,70,70,70,70,100,100,100,100,0,0
KXBTCD-25MAY1422-T102749.99,KXBTCD,1747272060,2025-05-15T01:21:00+00:00,,,,,70,70,60,60,100,100,100,100,0,0
KXBTCD-25MAY1422-T102749.99,KXBTCD,1747272120,2025-05-15T01:22:00+00:00,,,,,60,60,60,60,100,100,100,100,0,0
KXBTCD-25MAY1422-T102749.99,KXBTCD,1747272240,2025-05-15T01:24:00+00:00,,,,,60,60,60,60,100,100,100,100,0,0
KXBTCD-25MAY1422-T102749.99,KXBTCD,1747272360,2025-05-15T01:26:00+00:00,,,,,60,60,60,60,100,100,100,100,0,0
KXBTCD-25MAY1422-T102749.99,KXBTCD,1747272480,2025-05-15T01:28:00+00:00,,,,,60,60,60,60,100,100,100,100,0,0
KXBTCD-25MAY1422-T102749.99,KXBTCD,1747272600,2025-05-15T01:30:00+00:00,,,,,60,60,60,60,100,100,100,100,0,0
KXBTCD-25MAY1422-T102749.99,KXBTCD,1747272660,2025-05-15T01:31:00+00:00,,,,,60,60,60,60,100,100,100,100,0,0
KXBTCD-25MAY1422-T102749.99,KXBTCD,1747272720,2025-05-15T01:32:00+00:00,,,,,60,70,60,70,100,100,100,100,0,0
KXBTCD-25MAY1422-T102749.99,KXBTCD,1747272780,2025-05-15T01:33:00+00:00,,,,,70,70,70,70,100,100,100,100,0,0
KXBTCD-25MAY1422-T102749.99,KXBTCD,1747272900,2025-05-15T01:35:00+00:00,,,,,70,70,70,70,100,100,100,100,0,0
KXBTCD-25MAY1422-T102749.99,KXBTCD,1747273020,2025-05-15T01:37:00+00:00,,,,,70,84,70,84,100,100,100,100,0,0
KXBTCD-25MAY1422-T102749.99,KXBTCD,1747273080,2025-05-15T01:38:00+00:00,99.0,99.0,99.0,99.0,84,97,84,97,100,100,99,100,24,24
