1727740800000,63327.60000000,63440.00000000,63327.59000000,63439.99000000,40.89124000,1727740859999,2592580.23551670,5274,29.64804000,1879742.61012540,0
1727740860000,63439.99000000,63510.20000000,63408.01000000,63408.02000000,62.34967000,1727740919999,3957651.84354210,8746,26.53446000,1684141.11252540,0
1727740920000,63408.01000000,63408.01000000,63324.00000000,63347.99000000,20.22992000,1727740979999,1281890.19925790,4778,2.98403000,189019.61383090,0
1727740980000,63348.00000000,63350.00000000,63280.70000000,63338.67000000,74.83591000,1727741039999,4737153.90281310,5479,48.78691000,3088371.00600430,0
1727741040000,63338.68000000,63364.00000000,63338.67000000,63340.01000000,6.44706000,1727741099999,408428.13312710,2234,2.58695000,163880.93025240,0
1727741100000,63340.00000000,63384.88000000,63312.65000000,63318.24000000,21.15863000,1727741159999,1340166.71594790,5040,7.90022000,500458.27124920,0
1727741160000,63318.24000000,63362.00000000,63318.23000000,63354.39000000,7.66176000,1727741219999,485343.14745120,1906,5.46210000,345989.80995650,0
1727741220000,63354.39000000,63388.00000000,63352.98000000,63387.99000000,5.22026000,1727741279999,330781.54995910,2961,2.78040000,176181.28055500,0
1727741280000,63388.00000000,63397.68000000,63348.84000000,63348.85000000,9.87336000,1727741339999,625693.97227530,2298,1.98797000,125975.39462400,0
1727741340000,63348.85000000,63353.51000000,63292.00000000,63336.01000000,21.96391000,1727741399999,1390905.59664780,4792,10.82760000,685537.67151860,0
1727741400000,63336.01000000,63372.10000000,63280.00000000,63304.02000000,55.95077000,1727741459999,3543040.43619760,5244,19.53380000,1237024.21802830,0
1727741460000,63304.01000000,63312.00000000,63250.00000000,63256.00000000,37.14088000,1727741519999,2349724.57298580,3299,20.27926000,1282926.89173600,0
1727741520000,63255.99000000,63256.00000000,63222.00000000,63223.99000000,18.53767000,1727741579999,1172288.92621320,4315,8.23923000,521028.53921830,0
1727741580000,63223.99000000,63234.00000000,63187.74000000,63205.73000000,83.31364000,1727741639999,5266196.75434160,5453,29.86376000,1887491.08442020,0
1727741640000,63205.73000000,63209.99000000,63166.84000000,63207.82000000,24.15641000,1727741699999,1526159.05808260,4546,17.09614000,1080047.38936260,0
1727741700000,63207.83000000,63207.83000000,63116.01000000,63126.16000000,17.12481000,1727741759999,1081618.75917680,3260,6.84889000,432637.73031520,0
1727741760000,63126.16000000,63137.75000000,63100.00000000,63100.00000000,38.47148000,1727741819999,2428162.76760080,4416,6.55700000,413874.66473110,0
1727741820000,63100.00000000,63194.64000000,63094.00000000,63194.63000000,15.66693000,1727741879999,989405.41757990,5725,9.81808000,619954.52880120,0
1727741880000,63194.64000000,63194.64000000,63114.01000000,63124.01000000,14.58822000,1727741939999,921298.58415010,4454,2.04219000,128924.04950460,0
1727741940000,63124.02000000,63124.02000000,63071.42000000,63097.99000000,20.37865000,1727741999999,1285710.42260280,3690,3.52727000,222514.39451980,0
1727742000000,63097.99000000,63124.00000000,63075.00000000,63075.01000000,15.44197000,1727742059999,974456.49522930,3013,7.26801000,458672.87426930,0
1727742060000,63075.01000000,63077.98000000,63016.25000000,63016.66000000,26.85970000,1727742119999,1693049.74643400,3705,4.79064000,301943.73224220,0
1727742120000,63016.66000000,63066.00000000,63006.70000000,63040.00000000,39.04865000,1727742179999,2460721.35237370,4488,21.74248000,1370146.38569060,0
1727742180000,63040.01000000,63102.00000000,63029.05000000,63092.00000000,25.18883000,1727742239999,1588389.83954120,5071,15.25084000,961773.16212780,0
1727742240000,63092.01000000,63134.00000000,63070.77000000,63128.01000000,23.26823000,1727742299999,1468018.71374600,4995,16.97508000,1070944.48449280,0
1727742300000,63128.02000000,63265.76000000,63090.00000000,63258.00000000,30.06260000,1727742359999,1899411.95913790,8565,19.90490000,1257458.17822210,0
1727742360000,63258.00000000,63374.00000000,63248.00000000,63323.99000000,87.05642000,1727742419999,5512190.89138760,9914,61.64220000,3902865.47446360,0
